"Freight Flows","Corridor","Lat","Long","Grouping","Daily $M","Daily Tons","AM Peak (7:00-8:59am) $K","AM Peak (7:00-8:59am) Tons","MD 1HR (1:00-1:59pm) $K","MD 1HR (1:00-1:59pm) Tons","PM Peak (4:00-5:59pm) $K","PM Peak (4:00-5:59pm) Tons"
"Murray Blvd. SB US 26","Beaverton to Tigard",45.51686004,-122.8180879,"Gravel, Sand, etc.",0.002,151,0.164,12,0.109,8,0,0
"Murray Blvd. SB US 26","Beaverton to Tigard",45.51686004,-122.8180879,"Machinery",0.233,75,0,0,0,0,0,0
"Murray Blvd. SB US 26","Beaverton to Tigard",45.51686004,-122.8180879,"Misc manufactured",0,0,0,0,0,0,0,0
"Murray Blvd. SB US 26","Beaverton to Tigard",45.51686004,-122.8180879,"Motor Vehicles, etc.",0,0,0,0,0,0,0,0
"Murray Blvd. SB US 26","Beaverton to Tigard",45.51686004,-122.8180879,"Wood, Paper, etc.",0.06,113,12.546,24,0.02,0,0,0
"OR 212 EB 122nd Ave.","Clackamas to Damascus",45.40734718,-122.5487965,"Agriculture",0.113,254,52.606,118,0.14,0,8.483,19
"OR 212 EB 122nd Ave.","Clackamas to Damascus",454.0734718,-1225.487965,"All Goods",3.235,2757,1418.472,1106,11.914,48,45.027,66
"OR 212 EB 122nd Ave.","Clackamas to Damascus",45.40734718,-122.5487965,"Chemical",0.032,56,18.01,32,0,0,0,0
"OR 212 EB 122nd Ave.","Clackamas to Damascus",45.40734718,-122.5487965,"Coal, Oil, Waste, etc.",0.426,801,145.058,273,4.848,9,7.979,15
"OR 212 EB 122nd Ave.","Clackamas to Damascus",45.40734718,-122.5487965,"Electronics",1.002,51,436.386,22,0,0,19.962,1
"OR 212 EB 122nd Ave.","Clackamas to Damascus",45.40734718,-122.5487965,"Food",0.485,293,199.008,120,0.554,0,0,0
"OR 212 EB 122nd Ave.","Clackamas to Damascus",45.40734718,-122.5487965,"Gravel, Sand, etc.",0.006,445,2.356,172,0.406,30,0.205,15
"OR 212 EB 122nd Ave.","Clackamas to Damascus",45.40734718,-122.5487965,"Machinery",0.189,61,131.896,43,1.498,0,0,0
"OR 212 EB 122nd Ave.","Clackamas to Damascus",45.40734718,-122.5487965,"Misc manufactured",0.568,102,237.74,43,0,0,0,0
"OR 212 EB 122nd Ave.","Clackamas to Damascus",45.40734718,-122.5487965,"Motor Vehicles, etc.",0.046,3,45.909,3,0,0,0,0
"OR 212 EB 122nd Ave.","Clackamas to Damascus",45.40734718,-122.5487965,"Wood, Paper, etc.",0.368,691,149.502,281,4.468,8,8.397,16
"OR 212 EB OR 224","Clackamas to Damascus",45.40981063,-122.5210803,"Agriculture",0.361,808,95.042,213,0.206,0,17.784,40
"OR 212 EB OR 224","Clackamas to Damascus",454.0981063,-1225.210803,"All Goods",4.377,4143,1851.066,1376,68.343,93,101.044,133
"OR 212 EB OR 224","Clackamas to Damascus",45.40981063,-122.5210803,"Chemical",0.067,118,27.546,49,4.253,8,0,0
"OR 212 EB OR 224","Clackamas to Damascus",45.40981063,-122.5210803,"Coal, Oil, Waste, etc.",0.479,901,151.007,284,8.838,17,4.525,9
"OR 212 EB OR 224","Clackamas to Damascus",45.40981063,-122.5210803,"Electronics",1.143,58,538.473,27,0,0,21.904,1
"OR 212 EB OR 224","Clackamas to Damascus",45.40981063,-122.5210803,"Food",0.651,394,244.942,148,25.384,15,12.415,8
"OR 212 EB OR 224","Clackamas to Damascus",45.40981063,-122.5210803,"Gravel, Sand, etc.",0.01,737,3.102,227,0.509,37,0.666,49
"OR 212 EB OR 224","Clackamas to Damascus",45.40981063,-122.5210803,"Machinery",0.446,144,211.95,69,24.698,8,35.332,11
"OR 212 EB OR 224","Clackamas to Damascus",45.40981063,-122.5210803,"Misc manufactured",0.581,104,250.735,45,0,0,0,0
"OR 212 EB OR 224","Clackamas to Damascus",45.40981063,-122.5210803,"Motor Vehicles, etc.",0.178,12,166.236,11,0,0,0,0
"OR 212 EB OR 224","Clackamas to Damascus",45.40981063,-122.5210803,"Wood, Paper, etc.",0.462,868,162.032,305,4.455,8,8.417,16
"OR 212 SE 242nd Ave. EB","Clackamas to Damascus",45.417557,-122.40542,"Agriculture",0.078,174,0.208,0,0,0,8.483,19
"OR 212 SE 242nd Ave. EB","Clackamas to Damascus",454.17557,-1224.0542,"All Goods",1.683,1270,505.863,215,17.229,15,36.967,51
"OR 212 SE 242nd Ave. EB","Clackamas to Damascus",45.417557,-122.40542,"Chemical",0.028,50,8.506,15,0,0,0,0
"OR 212 SE 242nd Ave. EB","Clackamas to Damascus",45.417557,-122.40542,"Coal, Oil, Waste, etc.",0.184,346,39.897,75,0,0,0,0
"OR 212 SE 242nd Ave. EB","Clackamas to Damascus",45.417557,-122.40542,"Electronics",0.75,38,344.295,17,0,0,19.962,1
"OR 212 SE 242nd Ave. EB","Clackamas to Damascus",45.417557,-122.40542,"Food",0.1,60,4.193,3,12.969,8,0,0
"OR 212 SE 242nd Ave. EB","Clackamas to Damascus",45.417557,-122.40542,"Gravel, Sand, etc.",0.002,144,0.507,37,0,0,0.205,15
"OR 212 SE 242nd Ave. EB","Clackamas to Damascus",45.417557,-122.40542,"Machinery",0.137,44,41.772,14,0.271,0,0,0
"OR 212 SE 242nd Ave. EB","Clackamas to Damascus",45.417557,-122.40542,"Misc manufactured",0.204,37,41.849,8,0,0,0,0
"OR 212 SE 242nd Ave. EB","Clackamas to Damascus",45.417557,-122.40542,"Motor Vehicles, etc.",0,0,0,0,0,0,0,0
"OR 212 SE 242nd Ave. EB","Clackamas to Damascus",45.417557,-122.40542,"Wood, Paper, etc.",0.201,378,24.635,46,3.989,8,8.318,16
"OR 212 SE 242nd Ave. WB","Clackamas to Damascus",45.418394,-122.405221,"Agriculture",0.111,249,29.188,65,0.683,2,8.483,19
"OR 212 SE 242nd Ave. WB","Clackamas to Damascus",454.18394,-1224.05221,"All Goods",1.748,1593,161.572,271,25.863,49,47.887,63
"OR 212 SE 242nd Ave. WB","Clackamas to Damascus",45.418394,-122.405221,"Chemical",0.026,46,0,0,0,0,0,0
"OR 212 SE 242nd Ave. WB","Clackamas to Damascus",45.418394,-122.405221,"Coal, Oil, Waste, etc.",0.163,306,28.593,54,3.99,8,3.99,8
"OR 212 SE 242nd Ave. WB","Clackamas to Damascus",45.418394,-122.405221,"Electronics",0.417,21,38.322,2,0,0,0,0
"OR 212 SE 242nd Ave. WB","Clackamas to Damascus",45.418394,-122.405221,"Food",0.08,48,1.242,1,0,0,23.34,14
"OR 212 SE 242nd Ave. WB","Clackamas to Damascus",45.418394,-122.405221,"Gravel, Sand, etc.",0.002,158,0.902,66,0,0,0,0
"OR 212 SE 242nd Ave. WB","Clackamas to Damascus",45.418394,-122.405221,"Machinery",0.247,80,23.2,8,0,0,0,0
"OR 212 SE 242nd Ave. WB","Clackamas to Damascus",45.418394,-122.405221,"Misc manufactured",0.126,22,0,0,0,0,0,0
"OR 212 SE 242nd Ave. WB","Clackamas to Damascus",45.418394,-122.405221,"Motor Vehicles, etc.",0.231,15,0,0,0,0,0,0
"OR 212 SE 242nd Ave. WB","Clackamas to Damascus",45.418394,-122.405221,"Wood, Paper, etc.",0.344,647,40.125,75,21.19,40,12.074,23
"OR 212 WB 122nd Ave.","Clackamas to Damascus",45.40834716,-122.548803,"Agriculture",0.159,356,45.377,102,0.683,2,8.483,19
"OR 212 WB 122nd Ave.","Clackamas to Damascus",454.0834716,-1225.48803,"All Goods",3.403,3670,1010.336,976,123.277,187,52.123,98
"OR 212 WB 122nd Ave.","Clackamas to Damascus",45.40834716,-122.548803,"Chemical",0.04,70,12.167,21,0,0,0,0
"OR 212 WB 122nd Ave.","Clackamas to Damascus",45.40834716,-122.548803,"Coal, Oil, Waste, etc.",0.308,580,87.803,165,24.03,45,3.99,8
"OR 212 WB 122nd Ave.","Clackamas to Damascus",45.40834716,-122.548803,"Electronics",1.061,54,347.593,18,64.443,3,0,0
"OR 212 WB 122nd Ave.","Clackamas to Damascus",45.40834716,-122.548803,"Food",0.32,193,75.927,46,0,0,23.34,14
"OR 212 WB 122nd Ave.","Clackamas to Damascus",45.40834716,-122.548803,"Gravel, Sand, etc.",0.019,1395,5.198,380,1.191,87,0.431,32
"OR 212 WB 122nd Ave.","Clackamas to Damascus",45.40834716,-122.548803,"Machinery",0.243,79,120.468,39,0.028,0,0.009,0
"OR 212 WB 122nd Ave.","Clackamas to Damascus",45.40834716,-122.548803,"Misc manufactured",0.487,87,132.937,24,6.786,1,2.262,0
"OR 212 WB 122nd Ave.","Clackamas to Damascus",45.40834716,-122.548803,"Motor Vehicles, etc.",0.321,21,89.308,6,0,0,0,0
"OR 212 WB 122nd Ave.","Clackamas to Damascus",45.40834716,-122.548803,"Wood, Paper, etc.",0.445,836,93.557,176,26.116,49,13.607,26
"OR 212 WB OR 224","Clackamas to Damascus",45.41080965,-122.521036,"Agriculture",0.423,948,106.305,238,17.425,39,18.528,42
"OR 212 WB OR 224","Clackamas to Damascus",454.1080965,-1225.21036,"All Goods",3.647,3230,1232.751,899,108,136,62.585,106
"OR 212 WB OR 224","Clackamas to Damascus",45.41080965,-122.521036,"Chemical",0.053,93,14.336,25,1.209,2,0,0
"OR 212 WB OR 224","Clackamas to Damascus",45.41080965,-122.521036,"Coal, Oil, Waste, etc.",0.211,396,69.306,130,3.99,8,3.99,8
"OR 212 WB OR 224","Clackamas to Damascus",45.41080965,-122.521036,"Electronics",1.191,60,426.178,22,27.602,1,0.493,0
"OR 212 WB OR 224","Clackamas to Damascus",45.41080965,-122.521036,"Food",0.253,153,135.198,82,12.415,8,23.34,14
"OR 212 WB OR 224","Clackamas to Damascus",45.41080965,-122.521036,"Gravel, Sand, etc.",0.008,619,2.265,166,0.41,30,0.171,12
"OR 212 WB OR 224","Clackamas to Damascus",45.41080965,-122.521036,"Machinery",0.48,155,180.391,58,23.2,8,0,0
"OR 212 WB OR 224","Clackamas to Damascus",45.41080965,-122.521036,"Misc manufactured",0.261,47,130.358,23,0,0,0,0
"OR 212 WB OR 224","Clackamas to Damascus",45.41080965,-122.521036,"Motor Vehicles, etc.",0.376,24,89.308,6,0,0,0,0
"OR 212 WB OR 224","Clackamas to Damascus",45.41080965,-122.521036,"Wood, Paper, etc.",0.39,734,79.106,149,21.749,41,16.063,30
"OR 224 NB OR 212","Clackamas to Damascus",45.40473046,-122.5009134,"Agriculture",0.262,586,58.597,131,16.742,38,10.045,22
"OR 224 NB OR 212","Clackamas to Damascus",454.0473046,-1225.009134,"All Goods",0.507,895,165.84,199,41.151,47,14.527,30
"OR 224 NB OR 212","Clackamas to Damascus",45.40473046,-122.5009134,"Chemical",0.011,19,0.266,0,1.209,2,0,0
"OR 224 NB OR 212","Clackamas to Damascus",45.40473046,-122.5009134,"Coal, Oil, Waste, etc.",0,0,0,0,0,0,0,0
"OR 224 NB OR 212","Clackamas to Damascus",45.40473046,-122.5009134,"Electronics",0.061,3,57.304,3,0,0,0.493,0
"OR 224 NB OR 212","Clackamas to Damascus",45.40473046,-122.5009134,"Food",0.004,2,0,0,0,0,0,0
"OR 224 NB OR 212","Clackamas to Damascus",45.40473046,-122.5009134,"Gravel, Sand, etc.",0.003,220,0.632,46,0,0,0,0
"OR 224 NB OR 212","Clackamas to Damascus",45.40473046,-122.5009134,"Machinery",0.107,35,47.454,15,23.2,8,0,0
"OR 224 NB OR 212","Clackamas to Damascus",45.40473046,-122.5009134,"Misc manufactured",0.047,8,0.109,0,0,0,0,0
"OR 224 NB OR 212","Clackamas to Damascus",45.40473046,-122.5009134,"Motor Vehicles, etc.",0,0,0,0,0,0,0,0
"OR 224 NB OR 212","Clackamas to Damascus",45.40473046,-122.5009134,"Wood, Paper, etc.",0.011,21,1.478,3,0,0,3.989,8
"OR 224 SB OR 212","Clackamas to Damascus",45.40423894,-122.5017842,"Agriculture",0.244,546,47.45,106,0.067,0,9.301,21
"OR 224 SB OR 212","Clackamas to Damascus",454.0423894,-1225.017842,"All Goods",0.855,1374,190.321,245,32.251,60,49.435,60
"OR 224 SB OR 212","Clackamas to Damascus",45.40423894,-122.5017842,"Chemical",0.026,46,4.253,8,4.253,8,0,0
"OR 224 SB OR 212","Clackamas to Damascus",45.40423894,-122.5017842,"Coal, Oil, Waste, etc.",0.137,257,22.608,42,3.99,8,4.525,9
"OR 224 SB OR 212","Clackamas to Damascus",45.40423894,-122.5017842,"Electronics",0.12,6,47.604,2,0,0,0,0
"OR 224 SB OR 212","Clackamas to Damascus",45.40423894,-122.5017842,"Food",0.079,48,12.415,8,0,0,0,0
"OR 224 SB OR 212","Clackamas to Damascus",45.40423894,-122.5017842,"Gravel, Sand, etc.",0.003,256,0.644,47,0.509,37,0.256,19
"OR 224 SB OR 212","Clackamas to Damascus",45.40423894,-122.5017842,"Machinery",0.159,51,46.477,15,23.2,8,35.332,11
"OR 224 SB OR 212","Clackamas to Damascus",45.40423894,-122.5017842,"Misc manufactured",0,0,0,0,0,0,0,0
"OR 224 SB OR 212","Clackamas to Damascus",45.40423894,-122.5017842,"Motor Vehicles, etc.",0,0,0,0,0,0,0,0
"OR 224 SB OR 212","Clackamas to Damascus",45.40423894,-122.5017842,"Wood, Paper, etc.",0.087,163,8.869,17,0.233,0,0.02,0
"Sunrise Highway EB I-205","Clackamas to Damascus",45.41322476,-122.5547901,"Agriculture",0.019,42,1.502,3,0.067,0,0,0
"Sunrise Highway EB I-205","Clackamas to Damascus",454.1322476,-1225.547901,"All Goods",3.737,2215,1353.389,617,266.043,114,76.007,38
"Sunrise Highway EB I-205","Clackamas to Damascus",45.41322476,-122.5547901,"Chemical",0.038,68,10.296,18,0,0,0,0
"Sunrise Highway EB I-205","Clackamas to Damascus",45.41322476,-122.5547901,"Coal, Oil, Waste, etc.",0.448,843,117.974,222,21.943,41,0,0
"Sunrise Highway EB I-205","Clackamas to Damascus",45.41322476,-122.5547901,"Electronics",0.486,25,194.294,10,147.375,7,0,0
"Sunrise Highway EB I-205","Clackamas to Damascus",45.41322476,-122.5547901,"Food",0.65,393,160.981,97,68.619,41,6.208,4
"Sunrise Highway EB I-205","Clackamas to Damascus",45.41322476,-122.5547901,"Gravel, Sand, etc.",0.003,213,0.404,30,0.103,8,0.359,26
"Sunrise Highway EB I-205","Clackamas to Damascus",45.41322476,-122.5547901,"Machinery",0.73,236,239.391,77,23.2,8,11.6,4
"Sunrise Highway EB I-205","Clackamas to Damascus",45.41322476,-122.5547901,"Misc manufactured",0.71,127,472.229,85,0,0,0,0
"Sunrise Highway EB I-205","Clackamas to Damascus",45.41322476,-122.5547901,"Motor Vehicles, etc.",0.527,34,120.327,8,0,0,57.84,4
"Sunrise Highway EB I-205","Clackamas to Damascus",45.41322476,-122.5547901,"Wood, Paper, etc.",0.125,235,35.991,68,4.736,9,0,0
"Sunrise Highway WB I-205","Clackamas to Damascus",45.41417871,-122.5544901,"Agriculture",0.256,574,60.132,135,16.742,38,10.045,22
"Sunrise Highway WB I-205","Clackamas to Damascus",454.1417871,-1225.544901,"All Goods",2.909,2125,847.92,449,180.827,156,18.517,38
"Sunrise Highway WB I-205","Clackamas to Damascus",45.41417871,-122.5544901,"Chemical",0.05,87,5.587,10,1.207,2,0,0
"Sunrise Highway WB I-205","Clackamas to Damascus",45.41417871,-122.5544901,"Coal, Oil, Waste, etc.",0.133,251,31.593,59,7.501,14,3.99,8
"Sunrise Highway WB I-205","Clackamas to Damascus",45.41417871,-122.5544901,"Electronics",0.197,10,117.721,6,0.759,0,0.493,0
"Sunrise Highway WB I-205","Clackamas to Damascus",45.41417871,-122.5544901,"Food",0.649,392,157.879,95,18.903,11,0,0
"Sunrise Highway WB I-205","Clackamas to Damascus",45.41417871,-122.5544901,"Gravel, Sand, etc.",0.002,179,0.526,38,0.256,19,0,0
"Sunrise Highway WB I-205","Clackamas to Damascus",45.41417871,-122.5544901,"Machinery",0.485,157,133.634,43,23.2,8,0,0
"Sunrise Highway WB I-205","Clackamas to Damascus",45.41417871,-122.5544901,"Misc manufactured",0.428,77,93.346,17,85.961,15,0,0
"Sunrise Highway WB I-205","Clackamas to Damascus",45.41417871,-122.5544901,"Motor Vehicles, etc.",0.514,33,231.362,15,0,0,0,0
"Sunrise Highway WB I-205","Clackamas to Damascus",45.41417871,-122.5544901,"Wood, Paper, etc.",0.194,365,16.141,30,26.296,49,3.989,8
"Killingsworth St EB","Columbia Corridor",45.561636,-122.567513,"Agriculture",0.212,474,83.88,188,0,0,0,0
"Killingsworth St EB","Columbia Corridor",455.61636,-1225.67513,"All Goods",16.727,12407,4086.76,2671,944.91,897,479.483,341
"Killingsworth St EB","Columbia Corridor",45.561636,-122.567513,"Chemical",0.701,1237,142.548,251,70.748,125,9.276,16
"Killingsworth St EB","Columbia Corridor",45.561636,-122.567513,"Coal, Oil, Waste, etc.",2.466,4635,478.278,899,162.491,305,81.523,153
"Killingsworth St EB","Columbia Corridor",45.561636,-122.567513,"Electronics",2.252,114,879.913,45,16.052,1,21.872,1
"Killingsworth St EB","Columbia Corridor",45.561636,-122.567513,"Food",3.035,1834,561.317,339,260.921,158,151.359,91
"Killingsworth St EB","Columbia Corridor",45.561636,-122.567513,"Gravel, Sand, etc.",0.017,1273,4.295,314,1.589,116,0,0
"Killingsworth St EB","Columbia Corridor",45.561636,-122.567513,"Machinery",4.108,1328,750.026,242,313.218,101,83.534,27
"Killingsworth St EB","Columbia Corridor",45.561636,-122.567513,"Misc manufactured",0.409,73,130.268,23,41.849,8,53.469,10
"Killingsworth St EB","Columbia Corridor",45.561636,-122.567513,"Motor Vehicles, etc.",2.859,185,890.829,58,34.874,2,57.84,4
"Killingsworth St EB","Columbia Corridor",45.561636,-122.567513,"Wood, Paper, etc.",0.667,1254,165.404,311,43.17,81,20.611,39
"Killingsworth St WB","Columbia Corridor",45.56267,-122.567513,"Agriculture",0.491,1100,135.765,304,17.866,40,10.918,24
"Killingsworth St WB","Columbia Corridor",455.6267,-1225.67513,"All Goods",14.548,8571,3614.826,1986,662.879,557,882.914,263
"Killingsworth St WB","Columbia Corridor",45.56267,-122.567513,"Chemical",0.415,732,102.467,181,32.537,57,4.982,9
"Killingsworth St WB","Columbia Corridor",45.56267,-122.567513,"Coal, Oil, Waste, etc.",1.04,1955,244.86,460,85.421,161,31.864,60
"Killingsworth St WB","Columbia Corridor",45.56267,-122.567513,"Electronics",2.758,140,951.355,48,74.926,4,452.126,23
"Killingsworth St WB","Columbia Corridor",45.56267,-122.567513,"Food",4.089,2470,851.497,514,271.596,164,173.769,105
"Killingsworth St WB","Columbia Corridor",45.56267,-122.567513,"Gravel, Sand, etc.",0.006,449,2.397,175,0,0,0.108,8
"Killingsworth St WB","Columbia Corridor",45.56267,-122.567513,"Machinery",1.554,502,305.205,99,112.756,36,4.234,1
"Killingsworth St WB","Columbia Corridor",45.56267,-122.567513,"Misc manufactured",0.488,87,128.895,23,19.094,3,6.927,1
"Killingsworth St WB","Columbia Corridor",45.56267,-122.567513,"Motor Vehicles, etc.",3.214,208,824.749,53,0,0,187.588,12
"Killingsworth St WB","Columbia Corridor",45.56267,-122.567513,"Wood, Paper, etc.",0.493,928,67.636,127,48.684,92,10.397,20
"Lombard St EB OR 99E","Columbia Corridor",45.576687,-122.65723,"Agriculture",0.139,311,41.402,93,3.375,8,0,0
"Lombard St EB OR 99E","Columbia Corridor",455.76687,-1226.5723,"All Goods",14.748,11640,3425.169,2562,744.756,724,362.936,314
"Lombard St EB OR 99E","Columbia Corridor",45.576687,-122.65723,"Chemical",0.713,1257,148.765,262,74.082,131,13.529,24
"Lombard St EB OR 99E","Columbia Corridor",45.576687,-122.65723,"Coal, Oil, Waste, etc.",2.983,5608,618.585,1163,141.454,266,113.066,213
"Lombard St EB OR 99E","Columbia Corridor",45.576687,-122.65723,"Electronics",1.824,93,588.131,30,111.104,6,5.629,0
"Lombard St EB OR 99E","Columbia Corridor",45.576687,-122.65723,"Food",1.714,1035,384.053,232,104.089,63,24.981,15
"Lombard St EB OR 99E","Columbia Corridor",45.576687,-122.65723,"Gravel, Sand, etc.",0.012,850,3.296,241,1.589,116,0,0
"Lombard St EB OR 99E","Columbia Corridor",45.576687,-122.65723,"Machinery",3.62,1170,498.137,161,239.924,78,82.424,27
"Lombard St EB OR 99E","Columbia Corridor",45.576687,-122.65723,"Misc manufactured",0.417,75,127.758,23,42.414,8,53.469,10
"Lombard St EB OR 99E","Columbia Corridor",45.576687,-122.65723,"Motor Vehicles, etc.",2.762,179,854.461,55,0.099,0,57.84,4
"Lombard St EB OR 99E","Columbia Corridor",45.576687,-122.65723,"Wood, Paper, etc.",0.565,1063,160.581,302,26.625,50,11.998,23
"Lombard St WB OR 99E","Columbia Corridor",45.577721,-122.65723,"Agriculture",0.421,942,119.27,267,12.699,28,8.346,19
"Lombard St WB OR 99E","Columbia Corridor",455.77721,-1226.5723,"All Goods",13.106,7669,3377.962,1820,517.809,499,1023.379,285
"Lombard St WB OR 99E","Columbia Corridor",45.577721,-122.65723,"Chemical",0.401,707,101.948,180,33.829,60,4.48,8
"Lombard St WB OR 99E","Columbia Corridor",45.577721,-122.65723,"Coal, Oil, Waste, etc.",1.089,2048,253.177,476,75.57,142,47.391,89
"Lombard St WB OR 99E","Columbia Corridor",45.577721,-122.65723,"Electronics",2.852,145,1048.972,53,33.179,2,606.401,31
"Lombard St WB OR 99E","Columbia Corridor",45.577721,-122.65723,"Food",3.265,1973,744.542,450,179.162,108,151.4,91
"Lombard St WB OR 99E","Columbia Corridor",45.577721,-122.65723,"Gravel, Sand, etc.",0.007,482,2.358,173,0.375,27,0.273,20
"Lombard St WB OR 99E","Columbia Corridor",45.577721,-122.65723,"Machinery",1.25,404,272.802,88,105.555,34,4.234,1
"Lombard St WB OR 99E","Columbia Corridor",45.577721,-122.65723,"Misc manufactured",0.476,85,78.656,14,28.101,5,6.927,1
"Lombard St WB OR 99E","Columbia Corridor",45.577721,-122.65723,"Motor Vehicles, etc.",2.978,193,717.728,47,0,0,187.588,12
"Lombard St WB OR 99E","Columbia Corridor",45.577721,-122.65723,"Wood, Paper, etc.",0.367,690,38.509,72,49.339,93,6.34,12
"NE Columbia Blvd EB","Columbia Corridor",45.56931052,-122.6078339,"Agriculture",0,0,0.006,0,0,0,0,0
"NE Columbia Blvd EB","Columbia Corridor",455.6931052,-1226.078339,"All Goods",0.758,404,225.317,189,84.977,27,32.464,20
"NE Columbia Blvd EB","Columbia Corridor",45.56931052,-122.6078339,"Chemical",0.01,18,10.224,18,0.003,0,0,0
"NE Columbia Blvd EB","Columbia Corridor",45.56931052,-122.6078339,"Coal, Oil, Waste, etc.",0.076,142,51.571,97,4.872,9,0,0
"NE Columbia Blvd EB","Columbia Corridor",45.56931052,-122.6078339,"Electronics",0.051,3,43.42,2,6.161,0,0,0
"NE Columbia Blvd EB","Columbia Corridor",45.56931052,-122.6078339,"Food",0.174,105,36.429,22,9.154,6,32.464,20
"NE Columbia Blvd EB","Columbia Corridor",45.56931052,-122.6078339,"Gravel, Sand, etc.",0,8,0.111,8,0,0,0,0
"NE Columbia Blvd EB","Columbia Corridor",45.56931052,-122.6078339,"Machinery",0.258,83,42.351,14,29.913,10,0,0
"NE Columbia Blvd EB","Columbia Corridor",45.56931052,-122.6078339,"Misc manufactured",0.045,8,2.51,0,0,0,0,0
"NE Columbia Blvd EB","Columbia Corridor",45.56931052,-122.6078339,"Motor Vehicles, etc.",0.129,8,24.8,2,34.874,2,0,0
"NE Columbia Blvd EB","Columbia Corridor",45.56931052,-122.6078339,"Wood, Paper, etc.",0.015,28,13.896,26,0,0,0,0
"NE Columbia Blvd WB","Columbia Corridor",45.57030103,-122.6076965,"Agriculture",0,1,0.47,1,0,0,0,0
"NE Columbia Blvd WB","Columbia Corridor",455.7030103,-1226.076965,"All Goods",0.073,58,12.32,19,7.979,15,2.957,0
"NE Columbia Blvd WB","Columbia Corridor",45.57030103,-122.6076965,"Chemical",0.001,1,0.765,1,0,0,0,0
"NE Columbia Blvd WB","Columbia Corridor",45.57030103,-122.6076965,"Coal, Oil, Waste, etc.",0.01,18,1.598,3,3.99,8,0,0
"NE Columbia Blvd WB","Columbia Corridor",45.57030103,-122.6076965,"Electronics",0.02,1,0,0,0,0,2.957,0
"NE Columbia Blvd WB","Columbia Corridor",45.57030103,-122.6076965,"Food",0,0,0.092,0,0,0,0,0
"NE Columbia Blvd WB","Columbia Corridor",45.57030103,-122.6076965,"Gravel, Sand, etc.",0,12,0.158,12,0,0,0,0
"NE Columbia Blvd WB","Columbia Corridor",45.57030103,-122.6076965,"Machinery",0.024,8,0,0,0,0,0,0
